word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
ουδεποτε,0,0,0,0.0097087379,0,0,0,0,0,0,0,0,0,0,0,0
οφθαλμους,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
διστιχιον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
μεχρι,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0.0047619048,0
επουσαν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
λοφον,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0.0050251256,0,0,0
τενοντα,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καταλοφαδεια,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
τενοντ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
λεξιν,0,0.004784689,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
κοινη,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
κνημας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εγκλητικη,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
σφιν,0,0,0.0046948357,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
γενικης,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
εχρησατο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
μονου,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
διομηδους,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
οδυσσεως,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0.0047393365,0,0
αριστοποιουντο,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
πρωϊνη,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
επεστη,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
πολεμοιο,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
τερας,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ειδωλοποιουμενον,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πολεμον,0,0,0,0.0048543689,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ποιητικον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ενεργουμενου,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
πολεμου,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αλλοις,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κυδοιμου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ειδωλον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ενυω,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
εχουσα,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
κυδοιμον,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0.0047393365,0,0
αναιδεα,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αστραπην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εριδα,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
φερειν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αριστοφα,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αστραπτη,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
τευχων,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
πολυν,0,0,0,0.0048543689,0,0,0,0.0049019608,0,0,0,0,0,0.0047393365,0,0
ποθι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
απολλωνιος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
δηϊοτητα,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ξιφος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
κατορθουσθαι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
λαμπαδα,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
εμπυρσευεσθαι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πολεμουντων,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
αργαλεην,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
συμφερον,0,0.004784689,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αχιλλεως,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
λεγῃ,0,0,0,0,0,0,0,0,0,0.0042918455,0,0.0050761421,0,0,0,0
χαλκος,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ελαμπε,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
δωρατος,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
λαμπηδονα,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ανταυγειν,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
χρυσα,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
σημειον,0,0,0.0046948357,0,0,0.0046296296,0,0,0,0,0.0049751244,0,0,0,0,0.0044642857
επιψακασῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
υση,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
εμελλε,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0.0047393365,0,0
εῳκει,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
εως,0,0,0.014084507,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αιθερος,0,0,0,0,0,0,0,0,0.0052083333,0,0.0049751244,0,0,0,0,0
γραφουσιν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αυλιος,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
εσπερος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αυλιζεται,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ζῳα,0,0,0,0,0,0,0,0,0,0,0.0049751244,0.0050761421,0,0,0,0
καλλιμαχος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
δυθμην,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ηελιου,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αλυπιος,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αναπαυσιν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ωυλιον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
κυνος,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σημαινη,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
φθοροποιον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
λαμπροτατον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ομοιοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
λαμφ,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ρα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οπωρης,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
καπ,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0
πεδιον,0,0,0,0,0,0,0.0049261084,0,0.0052083333,0.0042918455,0,0,0,0,0,0
ειτα,0.0049751244,0,0,0.0048543689,0,0,0.0049261084,0.0049019608,0,0,0,0,0,0.0047393365,0.0047619048,0.0044642857
ερινεος,0,0,0,0,0.009478673,0,0,0,0,0,0,0,0,0,0,0.0044642857
μεσῳ,0,0,0,0,0,0.0046296296,0,0,0.0052083333,0,0,0,0,0,0.0047619048,0
πεδιῳ,0,0,0,0,0.0047393365,0.0046296296,0,0,0.0052083333,0,0,0.0050761421,0,0,0,0
εγγυς,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
πο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
στησον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ερινεον,0,0.004784689,0,0,0,0.0046296296,0,0,0,0.0042918455,0,0,0,0,0.0047619048,0
ενθα,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αμβατος,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αλλαχου,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τειχους,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ηλου,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
σημα,0,0,0.0093896714,0,0,0.0046296296,0,0,0,0,0,0,0,0,0.0047619048,0
φανερον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εκεινου,0.0049751244,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
εκτωρ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
τοισιν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
οσοι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
βουλας,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
βουλευουσιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
θειου,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
σηματος,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ιλου,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0.0047619048,0.0089285714
επαυλιζονται,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
πεδιου,0.0049751244,0,0,0,0.009478673,0.0046296296,0,0,0,0,0,0,0,0,0,0
θροσμου,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αϊεις,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
θροσμῳ,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πεδιοιο,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αλεξανδρος,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0.0044642857
ταυτῃ,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ραψῳδιᾳ,0,0,0,0.0048543689,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
τοξευει,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
στηλῃ,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
κεκλημενος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
δαρδανιδαο,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
μαχη,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αναγινωσκοντας,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
διαστειλαντας,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
λυθησεται,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
τοπῳ,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
απορον,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ταυτῳ,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
παρερχονται,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
πεδ,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
σευονται,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ϊενται,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ωσει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ουτ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ελεγεν,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
μεσου,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0.0044642857
ϊλου,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0.0047393365,0,0
μνημειον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εφυγον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σπευδοντες,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
νασταθμου,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
διαγραμμα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
θηλυκως,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ιλιον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ϊδεων,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ορεων,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0.0047619048,0
ιδης,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ολυμπον,0,0,0,0,0.0047393365,0,0.0049261084,0,0,0,0,0,0,0,0,0
βη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ϊδαιων,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
μακρον,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ισου,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0.0050251256,0,0,0
ισον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0.0047619048,0
παντος,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0.0047619048,0
αρχεται,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αναφορα,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0.0047619048,0
μητε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
συ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πηλειδηθελ,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εθελε,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εξεναριξεν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
συντελικως,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αρτι,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σκυλευειν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
επιφερει,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
θωρηκα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αγαστροφου,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ιφθιμοιο,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
παρατατικως,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
σκυλευοντα,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
βαλλει,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ελσαν,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αιολικωτερα,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
κλισις,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
μεσοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
συνεκλεισαν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κατεχεται,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αμφιβολιαν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σωκου,0,0,0,0,0,0,0.0049261084,0.0049019608,0,0.0042918455,0,0,0,0,0,0
χρωτος,0,0,0,0.0048543689,0,0,0,0.0049019608,0,0,0.0049751244,0,0,0.0047393365,0,0
εαυτου,0,0,0,0,0,0,0,0,0,0.008583691,0.0049751244,0,0,0,0,0
εγχος,0,0,0,0,0,0.0046296296,0,0.0049019608,0,0,0,0,0,0,0,0
ειλκεν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οδυσσευς,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ιδιου,0,0.004784689,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
δορυ,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0.0047393365,0,0
υγιες,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
κηδε,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
θυμον,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
νεκρου,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ειασεν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εξελκει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
μενει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
αμφιβολια,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
προσκειται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
συναπτῃ,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αμαρτησεται,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
νομον,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
μονοσυλλαβων,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αιτιατικων,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πασα,0.0049751244,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0.0044642857
αιτιατικῃ,0,0,0,0,0,0,0,0,0,0.008583691,0.0049751244,0,0,0,0,0
μονοσυλλαβος,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ληγουσα,0,0,0,0.0048543689,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
περισπαται,0.0049751244,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
απεστραπται,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οξυν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
μουν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
μναν,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
συν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μυν,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
κλειδα,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
γενομε,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
κλειν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
οξυνομενης,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ηρωδιανος,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πεντεκαιδεκατῳ,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
λεοντι,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ονῳ,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
παραβαλλει,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
παραβολαι,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ενεκα,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
γινονται,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αυξησεως,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ενεργειας,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
σαφηνειας,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
προσφορον,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
εκατερον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0.0050761421,0,0,0,0
διετηρησεν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ειπων,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
φονευοντος,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
δικην,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αναχωρειν,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ονον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
φυσεσι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ζῳων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
οκνηρον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
προσφυγην,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ταχυ,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0.0047619048,0
μαχην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ηρωος,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
δεδηλωκεν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
βελτιον,0.0049751244,0,0,0,0.0047393365,0,0,0,0,0,0.0049751244,0,0,0,0,0.0044642857
κειμενον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
χωρισωμεν,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ακουωμεν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
θαυμαστικος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
καταφρονησεως,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
εποιησαντο,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ηλιοι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
πυλιων,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
υπερθετικον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
απολυτου,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
κενταυροις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
δικαιος,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
μελαντεον,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
μαχαιραν,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
παραξιφιδιον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
χρειας,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ευθετουν,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
μετοχην,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0.0044642857
σαφες,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ποτερου,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ποταμων,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σκαμανδρου,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σιμουντος,0,0,0,0,0.0047393365,0,0.0049261084,0,0,0,0,0,0,0,0,0
δεκτεον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ανεγνω,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ησιοδος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
νεωτερος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
εξενηνοχε,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ποταμους,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
οντας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αξιολογους,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
σιμουντι,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
επιθετον,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σιμουντα,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εστησαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
μετειληπται,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
στοιχειον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
εστασαν,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αμφοτερωθεν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
στενωμα,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
γεφυραν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ταφρου,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ζηνοδοτ,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ιππηας,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
στεινος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ουδετερως,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
παν,0,0.004784689,0,0,0.0047393365,0,0,0,0,0,0,0,0.0050251256,0,0,0
ουδετερον,0.0049751244,0,0,0.0097087379,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ληγον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ονομασι,0,0,0,0.0048543689,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
βαρυνεσθαι,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
μακρος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
οξυνομεν,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αρσενικον,0,0,0,0.0048543689,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
υπαρχον,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
γενοιτο,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
κλειτος,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
γενομενον,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
αλκμανι,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
θεσσαλιῳ,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κλειτει,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
διλογιαν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
τευχεσι,0,0,0,0,0,0,0,0,0,0.008583691,0,0,0,0,0,0
