DocID,Word,Topic0,"ὁτι",20
179,"ἐπει",2
179,"οὐκι",0
179,"ὁγαστριος",13
179,"abbr:pers.pers",7
180,"abbr:pers.pers",15
180,"θνητος",14
181,"ἐνιοι",7
181,"κριτικων",5
181,"συνωνυμιαν",4
181,"μεταλαμβανουσι",1
181,"λεγοντες",22
181,"αὐτον",3
181,"εἱναι",14
181,"γυναικα",15
181,"ἀνθρωπον",12
181,"θνητον",13
181,"γινεσθαι",14
181,"τοιουτον",20
181,"abbr:pers.pers",1
181,"θνητος",1
181,"θνητον",14
181,"θησατο",13
181,"μαζον",21
181,"ἀλλοι",5
181,"παρειληφθαι",14
181,"γυναικα",5
181,"ἀντι",14
181,"κτητικου",12
181,"γυναικειον",23
181,"abbr:place.place",15
181,"abbr:pers.pers",10
181,"κυριωτεροις",4
181,"χρησθαι",8
181,"ἀντι",1
181,"κτητικων",18
181,"ἕλληνα",8
181,"στρατον",17
181,"ἀντι",19
181,"ἑλληνικον",20
181,"ἀνθρωπον",22
181,"ηθος",14
181,"ἀντι",17
181,"ἀνθρωπινον",0
181,"ἑλλαδα",17
181,"διαλεκτον",19
182,"abbr:pers.pers",7
182,"θνητος",18
183,"διπλη",24
183,"ὁτι",10
183,"ἀντι",21
183,"γυναικος",10
183,"μαζον",18
183,"ὁμηρικον",22
183,"εθος",12
183,"πρυμνην",6
183,"ἀμφεπε",16
184,"ἀλλ",19
184,"ἠτοι",22
184,"κλεψαι",11
185,"ἀθετουνται",1
185,"στιχοι",4
185,"ὁτι",24
185,"ψευδος",19
185,"περιεχουσιν",17
185,"παντος",11
185,"συνδιατριβει",9
185,"αὐτῳ",12
185,"θετις",11
185,"ἐασομεν",15
185,"ἀντι",18
185,"παρωμεν",1
185,"οἱον",19
185,"μηδε",16
185,"λεγωμεν",9
185,"ὁπερ",21
185,"ἀγνοησαντες",3
185,"abbr:pers.pers",24
185,"ἐποιησαν",15
185,"κλεψαι",14
185,"ἀμηχανον",19
185,"γραφεται",7
185,"ενια",15
185,"αἰει",11
185,"μεσου",23
185,"οὐδε",7
185,"ἐστι",3
185,"ἑξης",13
185,"ἀλλ",20
185,"κλεψαι",7
185,"ἐασομεν",21
185,"λαθρῃ",24
185,"abbr:pers.pers",8
186,"αιει",10
187,"οὐκ",20
187,"αναγκαιον",2
187,"ἀρθρον",4
187,"ἐκδεχεσθαι",22
187,"δασυνειν",4
187,"ἐθος",5
187,"αὐτῳ",0
187,"ἐσθ",23
187,"ὁτε",16
187,"παραλειπειν",0
187,"ἀρθρα",20
187,"ἀλλα",23
187,"φιλη",8
187,"μητηρ",22
187,"μητηρ",13
187,"συνδεσμος",10
187,"οὐν",9
187,"ἐστι",23
187,"βεβαιωτικος",10
187,"περισπαστεον",13
188,"ἀλλ",23
188,"καλεσειε",1
189,"ὁτι",18
189,"ονοματος",22
189,"καλεσαντος",1
189,"abbr:pers.pers",17
189,"προς",13
189,"τεταγμενη",13
189,"abbr:pers.pers",15
189,"ὑπακουει",2
189,"ὡσπερ",2
189,"ὁταν",17
189,"abbr:pers.pers",19
189,"λεγῃ",19
189,"κοινοτερον",23
189,"αγε",3
189,"μαντιν",0
189,"ευλογως",17
189,"οὐν",2
189,"ἐρει",18
189,"abbr:pers.pers",7
189,"κελεαι",14
190,"θεων",1
190,"θετιν",18
190,"ασσον",22
190,"ἐμειο",1
191,"θεων",4
191,"ἐπι",11
191,"τρεχων",12
191,"ἐξεδεξαντο",21
191,"μετοχην",13
191,"παρααλαμβανοντες",5
191,"ἐβαρυναν",8
191,"ἀπιθανον",4
191,"περισπαστεον",11
191,"γενικη",11
191,"ἐστι",1
191,"πληθυντικη",9
191,"ὀνοματος",22
191,"θεος",4
192,"ἐφατ",20
192,"ὠρτο",16
192,"abbr:pers.pers",19
193,"ἐτι",12
193,"προς",21
193,"προκειμενον",23
193,"ὁμοιοτητα",6
193,"μαρτυριου",20
194,"βυσσον",3
194,"ορουσεν",2
195,"ἐπεκρατησεν",24
195,"ὀξυνεσθαι",19
195,"εἰς",4
195,"ληγοντα",3
195,"ὀνοματα",12
195,"δισυλλαβα",14
195,"ἀρχομενα",22
195,"ἀπο",5
195,"συμφωνου",23
195,"συμφωνων",12
195,"δεδιπλασιασμενον",7
195,"ἐχοντα",0
195,"ὀξυνεσθαι",3
195,"θελειν",7
195,"κισσος",3
195,"πεσσος",2
195,"ἀντι",23
195,"πιπτει",10
195,"μεσσος",18
196,"αγραυλοιο",2
196,"βοος",3
196,"κερας",24
197,"ὁτι",9
197,"λεγει",24
197,"βοος",23
197,"κερας",2
197,"βοος",8
197,"τριχα",20
197,"τριχινην",2
